EJERCICIO;CENTRO GESTOR;FUNCIONAL;ECONOMICA;FINANCIACION;DESCRIPCION;IMPORTE
2021;0900010000;12F;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);42019,00
2021;0900010000;12F;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);53637,00
2021;0900010000;12F;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);64450,00
2021;0900010000;12F;12100;0101;COMPLEMENTO DE DESTINO;214101,00
2021;0900010000;12F;12101;0101;COMPLEMENTO ESPECIFICO;380706,00
2021;0900010000;12F;15000;0101;PERSONAL FUNCIONARIO;15190,00
2021;0900010000;12F;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);228172,00
2021;0900010000;12F;16200;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (AG);3026,00
2021;0900010000;12F;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);30989,00
2021;0900010000;12F;22606;0101;REUNIONES, CONFERENCIAS Y CURSOS;4000,00
2021;0900010000;12F;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;91500,00
2021;0900010000;12F;22707;0101;EDICIÓN DE PUBLICACIONES;3000,00
2021;0900010000;12F;23000;0101;DIETAS;1000,00
2021;0900010000;12F;23100;0101;LOCOMOCION;500,00
2021;0900010000;14B;10000;0101;RETRIBUCIONES DINERARIAS;189415,00
2021;0900010000;14B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);477844,00
2021;0900010000;14B;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);140063,00
2021;0900010000;14B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);193093,00
2021;0900010000;14B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);288825,00
2021;0900010000;14B;12100;0101;COMPLEMENTO DE DESTINO;549378,00
2021;0900010000;14B;12101;0101;COMPLEMENTO ESPECIFICO;1005939,00
2021;0900010000;14B;15000;0101;PERSONAL FUNCIONARIO;40047,00
2021;0900010000;14B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);830693,00
2021;0900010000;14B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);52935,00
2021;0900010000;14B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;400000,00
2021;0900010000;14B;22709;0101;PARA EL DESARROLLO Y DIVULGACIÓN DE LA MEDIACIÓN;80000,00
2021;0900010000;14B;23000;0101;DIETAS;40487,00
2021;0900010000;14B;23100;0101;LOCOMOCION;25730,00
2021;0900010000;14C;10000;0101;RETRIBUCIONES DINERARIAS;62388,00
2021;0900010000;14C;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);414131,00
2021;0900010000;14C;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);140063,00
2021;0900010000;14C;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);182365,00
2021;0900010000;14C;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);122137,00
2021;0900010000;14C;12100;0101;COMPLEMENTO DE DESTINO;454798,00
2021;0900010000;14C;12101;0101;COMPLEMENTO ESPECIFICO;771214,00
2021;0900010000;14C;12109;0101;OTROS COMPLEMENTOS;16567,00
2021;0900010000;14C;13000;0101;SALARIOS GRUPO I;67047,00
2021;0900010000;14C;13003;0101;SALARIOS GRUPO IV;8671,00
2021;0900010000;14C;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);29950,00
2021;0900010000;14C;13100;0101;COMPLEMENTO DE CATEGORIA;33743,00
2021;0900010000;14C;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;21509,00
2021;0900010000;14C;13102;0101;COMPLEMENTO DE CONVENIO;27673,00
2021;0900010000;14C;15000;0101;PERSONAL FUNCIONARIO;36594,00
2021;0900010000;14C;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);1190,00
2021;0900010000;14C;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);343960,00
2021;0900010000;14C;16200;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (AG);4623,00
2021;0900010000;14C;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);40455,00
2021;0900010000;14C;22713;0101;SERVICIOS ASISTENCIALES;72886452,00
2021;0900010000;14C;48600;0101;A ASOCIACIONES VICTIMAS DEL TERRORISMO;65000,00
2021;0900010000;14C;48601;0101;INDEMNIZACIONES  VICTIMAS DEL TERRORISMO;1200000,00
2021;0900010000;75B;10000;0101;RETRIBUCIONES DINERARIAS;64638,00
2021;0900010000;75B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);127425,00
2021;0900010000;75B;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);168075,00
2021;0900010000;75B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);171638,00
2021;0900010000;75B;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093,00
2021;0900010000;75B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);114420,00
2021;0900010000;75B;12100;0101;COMPLEMENTO DE DESTINO;294977,00
2021;0900010000;75B;12101;0101;COMPLEMENTO ESPECIFICO;515983,00
2021;0900010000;75B;15000;0101;PERSONAL FUNCIONARIO;25547,00
2021;0900010000;75B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);378982,00
2021;0900010000;75B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);15478,00
2021;0900010000;75B;23000;0101;DIETAS;30000,00
2021;0900010000;75B;44364;0101;TF EPGESTION TURISMO Y DEPORTE DE ANDALUCIA SA;29100000,00
2021;0900010000;75B;48302;0101;A LA CEA PARTICIP Y DESARROLLO ACTUAC MARCO COLAB MATERIA TURISMO;41428,00
2021;0900010000;75B;48303;0101;A UGT ANDALUCIAPARTICIP Y DESARROLLO ACTUAC MARCO COLAB MATERIA T;18714,00
2021;0900010000;75B;48304;0101;CCOO ANDALUCIAPARTICIP Y DESARROLLO ACTUAC MARCO COLAB MATERIA T;18714,00
2021;0900010000;75B;49000;0101;CUOTAS A ORGANISMOS INTERNACIONALES;4000,00
2021;0900010000;75B;60900;0101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;36300,00
2021;0900010000;75B;76100;0101;PROGRAMA MUNICIPIOS TURISTICOS;6322884,00
2021;0900010000;75B;76102;0101;PLANES DE SOSTENIBILIDAD TURÍSTICA EN DESTINOS;1800000,00
2021;0900010000;75B;76104;0101;ESTRATEGIA DE TURISMO SOSTENIBLE;51715,00
2021;0900010000;75B;76111;0101;A AYUNTAMIENTOS;5234227,00
2021;0900010000;75B;76111;0101;A AYUNTAMIENTOS;3000000,00
2021;0900010000;75B;77503;0101;INCENTIVOS INVERSIÓN TURÍSTICA;2380000,00
2021;0900010000;75B;78802;0101;INICIATIVAS TURISMO SOSTENIBLE;24464,00
2021;0900010000;75B;78803;0101;A LA RED DE CIUDADES AVE PROMOCION TURISTICA;20000,00
2021;0900010000;75B;78804;0101;A LA RED COOPERACION CIUDADES RUTA DE LA PLATA PROMOCION TURISTICA;21780,00
2021;0900010000;75B;78809;0101;MEDIDA DE AYUDAS PARA PROMOCIÓN DE LA ACTIV TURÍSTICA BONO TURÍSTICO;8000000,00
2021;0900010000;75B;78810;0101;A ASOC Y FUNDAC PARA EL DESARROLLO DE PROYECTOS DE INTERÉS TURÍSTICO;400000,00
2021;0900010000;75D;10000;0101;RETRIBUCIONES DINERARIAS;62388,00
2021;0900010000;75D;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);143353,00
2021;0900010000;75D;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);140063,00
2021;0900010000;75D;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);203820,00
2021;0900010000;75D;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);100200,00
2021;0900010000;75D;12100;0101;COMPLEMENTO DE DESTINO;318975,00
2021;0900010000;75D;12101;0101;COMPLEMENTO ESPECIFICO;565767,00
2021;0900010000;75D;15000;0101;PERSONAL FUNCIONARIO;26237,00
2021;0900010000;75D;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);259950,00
2021;0900010000;75D;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);18499,00
2021;0900010000;75D;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;110000,00
2021;0900010000;75D;22709;0101;OTROS;35000,00
2021;0900010000;75D;23000;0101;DIETAS;4001,00
2021;0900010000;75D;44101;0101;UNIVERSIDAD DE ALMERÍA INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44102;0101;UNIVERSIDAD DE CÁDIZ INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44103;0101;UNIVERSIDAD DE CÓRDOBA INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44104;0101;UNIVERSIDAD DE GRANADA INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44105;0101;UNIVERSIDAD DE HUELVA INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44106;0101;UNIVERSIDAD DE JAÉN INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44107;0101;UNIVERSIDAD DE MÁLAGA INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44108;0101;UNIVERSIDAD DE SEVILLA INVESTIGACIÓN Y ESTUDIOS EN MATERIA TURÍSTICA;30000,00
2021;0900010000;75D;44485;0101;TF FUND REAL ESCUELA ANDALUZA DEL ARTE ECUESTRE;3171918,00
2021;0900010000;75D;48000;0101;A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO;203500,00
2021;0900010000;75D;48101;0101;ADEAC GASTOS CAMPAÑA BANDERAS AZULES PLAYAS;40000,00
2021;0900010000;75D;48103;0101;PREDIF PARA TURISMO ACCESIBLE E INCLUSIVO EN ANDALUCÍA;40000,00
2021;0900010000;75D;60900;0101;INVERSIÓN EN INVESTIGACION Y DESARROLLO;318955,00
2021;0900010000;75D;77502;0101;INFRAESTRUCTURAS;1235000,00
2021;0900010000;81A;10000;0101;RETRIBUCIONES DINERARIAS;62388,00
2021;0900010000;81A;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);350419,00
2021;0900010000;81A;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);140063,00
2021;0900010000;81A;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);203820,00
2021;0900010000;81A;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093,00
2021;0900010000;81A;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);183435,00
2021;0900010000;81A;12100;0101;COMPLEMENTO DE DESTINO;448759,00
2021;0900010000;81A;12101;0101;COMPLEMENTO ESPECIFICO;794964,00
2021;0900010000;81A;15000;0101;PERSONAL FUNCIONARIO;35904,00
2021;0900010000;81A;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);460558,00
2021;0900010000;81A;16200;0101;FORMACION Y PERFECCIONAMIENTO DEL PERSONAL (AG);1937,00
2021;0900010000;81A;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);32580,00
2021;0900010000;81A;22602;0101;INFORMACION, DIVULGACION Y PUBLICIDAD;10000,00
2021;0900010000;81A;22608;0101;PREMIOS, CONCURSOS Y CERTAMENES;15000,00
2021;0900010000;81A;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;10000,00
2021;0900010000;81A;23000;0101;DIETAS;14000,00
2021;0900010000;81A;23100;0101;LOCOMOCION;5000,00
2021;0900010000;81A;23300;0101;OTRAS INDEMNIZACIONES;16000,00
2021;0900010000;81A;44803;0101;COSITAL PARA TAREAS PERFECCIONAMIENTO TÉCNICO-JURÍDICO;5000,00
2021;0900010000;81A;46004;0101;TRANSFERENCIAS A ENTIDADES LOCALES AUTÓNOMAS;2500000,00
2021;0900010000;81A;46100;0101;A LA FAMP PARA GASTOS DE FUNCIONAMIENTO;300000,00
2021;0900010000;81A;46400;0101;COOPERACION ECONOMICA;60000,00
2021;0900010000;81A;46502;0101;AYUDAS EXTRA ACTUACIONES REFUERZO ESTACIONAL Y OTRAS;1300000,00
2021;0900010000;81A;60905;0101;APLICACIONES INFORMATICAS DESARROLLADAS A MEDIDA;251120,00
2021;0900010000;81A;76002;0101;AYUDAS EN ESPECIE;1515000,00
2021;0900010000;81A;76300;0101;PROGRAMA FOMENTO EMPLEO AGRARIO;54455311,00
2021;0900010000;81A;76500;0101;INFRAESTRUCTURAS DE SERVICIOS Y OBRAS;2500000,00
2021;0900010000;81A;76501;0101;ACTUACIONES EXTRAORDINARIAS EN MATERIA DE INFRAESTRUCTURAS;2500000,00
2021;0900010000;81A;76502;0101;ACTUACIONES DE REFUERZO ESTACIONAL Y OTRAS EXCEPCIONALES;1000000,00
2021;0900020000;11E;10000;0101;RETRIBUCIONES DINERARIAS;415462,00
2021;0900020000;11E;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);414131,00
2021;0900020000;11E;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);630283,00
2021;0900020000;11E;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);1083465,00
2021;0900020000;11E;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);118206,00
2021;0900020000;11E;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);632520,00
2021;0900020000;11E;12100;0101;COMPLEMENTO DE DESTINO;1296818,00
2021;0900020000;11E;12101;0101;COMPLEMENTO ESPECIFICO;2160341,00
2021;0900020000;11E;13001;0101;SALARIOS GRUPO II;14225,00
2021;0900020000;11E;13003;0101;SALARIOS GRUPO IV;60698,00
2021;0900020000;11E;13004;0101;SALARIOS GRUPO V;364163,00
2021;0900020000;11E;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);211193,00
2021;0900020000;11E;13100;0101;COMPLEMENTO DE CATEGORIA;254355,00
2021;0900020000;11E;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;134084,00
2021;0900020000;11E;13102;0101;COMPLEMENTO DE CONVENIO;163033,00
2021;0900020000;11E;13109;0101;OTROS COMPLEMENTOS;20670,00
2021;0900020000;11E;13500;0101;ADMINISTRACIÓN GENERAL;30376,00
2021;0900020000;11E;15000;0101;PERSONAL FUNCIONARIO;127735,00
2021;0900020000;11E;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);12849,00
2021;0900020000;11E;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);2375151,00
2021;0900020000;11E;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);118638,00
2021;0900020000;11E;16304;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);176760,00
2021;0900020000;11E;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;560000,00
2021;0900020000;11E;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;140000,00
2021;0900020000;11E;21300;0101;MAQUINARIA;7000,00
2021;0900020000;11E;21301;0101;INSTALACIONES;54000,00
2021;0900020000;11E;21400;0101;ELEMENTOS DE TRANSPORTE;32000,00
2021;0900020000;11E;21500;0101;MOBILIARIO Y ENSERES;30000,00
2021;0900020000;11E;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;5000,00
2021;0900020000;11E;22000;0101;ORDINARIO NO INVENTARIABLE;110000,00
2021;0900020000;11E;22001;0101;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;6600,00
2021;0900020000;11E;22002;0101;MATERIAL INFORMATICO NO INVENTARIABLE;90000,00
2021;0900020000;11E;22101;0101;AGUA;15000,00
2021;0900020000;11E;22103;0101;COMBUSTIBLE;50000,00
2021;0900020000;11E;22104;0101;VESTUARIO;35000,00
2021;0900020000;11E;22106;0101;PRODUCTOS FARMACEUTICOS;2500,00
2021;0900020000;11E;22109;0101;OTROS SUMINISTROS;50000,00
2021;0900020000;11E;22114;0101;MAT DE LIMPIEZA, ASEO, PROD LAVANDERIA Y SIMILAR;30000,00
2021;0900020000;11E;22201;0101;POSTALES Y MENSAJERIA;220000,00
2021;0900020000;11E;22302;0101;ENTES PRIVADOS;5000,00
2021;0900020000;11E;22309;0101;OTROS;7000,00
2021;0900020000;11E;22501;0101;LOCALES;32000,00
2021;0900020000;11E;22609;0101;OTROS;4000,00
2021;0900020000;11E;22700;0101;LIMPIEZA Y ASEO;335000,00
2021;0900020000;11E;22701;0101;SEGURIDAD;355000,00
2021;0900020000;11E;22704;0101;CUSTODIA, DEPOSITO Y ALMACENAJE;2500,00
2021;0900020000;11E;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;40000,00
2021;0900020000;11E;22709;0101;OTROS;35000,00
2021;0900020000;11E;23000;0101;DIETAS;80000,00
2021;0900020000;11E;23100;0101;LOCOMOCION;30993,00
2021;0900020000;11E;23300;0101;OTRAS INDEMNIZACIONES;15000,00
2021;0900020000;14B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);398203,00
2021;0900020000;14B;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);266119,00
2021;0900020000;14B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);278912,00
2021;0900020000;14B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);250236,00
2021;0900020000;14B;12100;0101;COMPLEMENTO DE DESTINO;597600,00
2021;0900020000;14B;12101;0101;COMPLEMENTO ESPECIFICO;1052639,00
2021;0900020000;14B;13000;0101;SALARIOS GRUPO I;301710,00
2021;0900020000;14B;13001;0101;SALARIOS GRUPO II;469438,00
2021;0900020000;14B;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);300560,00
2021;0900020000;14B;13100;0101;COMPLEMENTO DE CATEGORIA;338662,00
2021;0900020000;14B;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;282062,00
2021;0900020000;14B;13102;0101;COMPLEMENTO DE CONVENIO;295081,00
2021;0900020000;14B;13109;0101;OTROS COMPLEMENTOS;45740,00
2021;0900020000;14B;13500;0101;ADMINISTRACIÓN GENERAL;33180,00
2021;0900020000;14B;15000;0101;PERSONAL FUNCIONARIO;48332,00
2021;0900020000;14B;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);12135,00
2021;0900020000;14B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);1315416,00
2021;0900020000;14B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);40994,00
2021;0900020000;14B;16304;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);113658,00
2021;0900020000;14C;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);15928,00
2021;0900020000;14C;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);3158,00
2021;0900020000;14C;12100;0101;COMPLEMENTO DE DESTINO;9412,00
2021;0900020000;14C;12101;0101;COMPLEMENTO ESPECIFICO;15252,00
2021;0900020000;14C;15000;0101;PERSONAL FUNCIONARIO;690,00
2021;0900020000;14C;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);15420,00
2021;0900020000;75B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);318562,00
2021;0900020000;75B;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);700314,00
2021;0900020000;75B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);472005,00
2021;0900020000;75B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);441383,00
2021;0900020000;75B;12100;0101;COMPLEMENTO DE DESTINO;964822,00
2021;0900020000;75B;12101;0101;COMPLEMENTO ESPECIFICO;1638309,00
2021;0900020000;75B;15000;0101;PERSONAL FUNCIONARIO;78712,00
2021;0900020000;75B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);989249,00
2021;0900020000;75B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);71450,00
2021;0900020000;81A;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);207066,00
2021;0900020000;81A;12001;0101;SUELDO DEL SUBGRUPO A2 (ADMINISTRACIÓN GENERAL);406182,00
2021;0900020000;81A;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);160911,00
2021;0900020000;81A;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);235286,00
2021;0900020000;81A;12100;0101;COMPLEMENTO DE DESTINO;510623,00
2021;0900020000;81A;12101;0101;COMPLEMENTO ESPECIFICO;868733,00
2021;0900020000;81A;15000;0101;PERSONAL FUNCIONARIO;39356,00
2021;0900020000;81A;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);572810,00
2021;0900020000;81A;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);51245,00
2021;0900030000;14B;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);143353,00
2021;0900030000;14B;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);32182,00
2021;0900030000;14B;12003;0101;SUELDO DEL SUBGRUPO C2 (ADMINISTRACIÓN GENERAL);9093,00
2021;0900030000;14B;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);46125,00
2021;0900030000;14B;12100;0101;COMPLEMENTO DE DESTINO;117079,00
2021;0900030000;14B;12101;0101;COMPLEMENTO ESPECIFICO;218896,00
2021;0900030000;14B;12800;0101;PERSFUNCINTERINO EXACTAREAS O EJPROGTEMPORAL;24325,00
2021;0900030000;14B;13000;0101;SALARIOS GRUPO I;1307408,00
2021;0900030000;14B;13001;0101;SALARIOS GRUPO II;1337188,00
2021;0900030000;14B;13002;0101;SALARIOS GRUPO III;233304,00
2021;0900030000;14B;13003;0101;SALARIOS GRUPO IV;554956,00
2021;0900030000;14B;13004;0101;SALARIOS GRUPO V;886657,00
2021;0900030000;14B;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);1452798,00
2021;0900030000;14B;13100;0101;COMPLEMENTO DE CATEGORIA;2126335,00
2021;0900030000;14B;13101;0101;COMPLEMENTO DE PUESTO DE TRABAJO;1712190,00
2021;0900030000;14B;13102;0101;COMPLEMENTO DE CONVENIO;1621809,00
2021;0900030000;14B;13109;0101;OTROS COMPLEMENTOS;247248,00
2021;0900030000;14B;13500;0101;ADMINISTRACIÓN GENERAL;437257,00
2021;0900030000;14B;15000;0101;PERSONAL FUNCIONARIO;8976,00
2021;0900030000;14B;15001;0101;PERSONAL LABORAL (ADMINISTRACIÓN GENERAL);88038,00
2021;0900030000;14B;15200;0101;POR SERVICIOS EXTRAORDINARIOS;1000,00
2021;0900030000;14B;16000;0101;SEGURIDAD SOCIAL (ADMINISTRACIÓN GENERAL);3733262,00
2021;0900030000;14B;16202;0101;PREMIOS DE JUBILACION PERSONAL FUNCIONARIO (AG);34728,00
2021;0900030000;14B;16304;0101;PREMIOS DE JUBILACIÓN (ADMÓN GENERAL);63869,00
2021;0900030000;14B;19000;0101;ADMINISTRACIÓN GENERAL;777384,00
2021;0900030000;14B;20200;0101;ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES;168978,00
2021;0900030000;14B;20500;0101;ARRENDAMIENTOS DE MOBILIARIO Y ENSERES;3000,00
2021;0900030000;14B;21200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;10000,00
2021;0900030000;14B;21300;0101;MAQUINARIA;2650,00
2021;0900030000;14B;21301;0101;INSTALACIONES;44000,00
2021;0900030000;14B;21302;0101;UTILLAJE;1000,00
2021;0900030000;14B;21500;0101;MOBILIARIO Y ENSERES;3000,00
2021;0900030000;14B;21600;0101;EQUIPOS DE PROCESOS Y TRANSMISIONES DE DATOS;1000,00
2021;0900030000;14B;22000;0101;ORDINARIO NO INVENTARIABLE;25000,00
2021;0900030000;14B;22101;0101;AGUA;8800,00
2021;0900030000;14B;22104;0101;VESTUARIO;10000,00
2021;0900030000;14B;22107;0101;INSTRUMENTAL Y PEQUEÑO UTILLAJE SANITARIO;50000,00
2021;0900030000;14B;22108;0101;MATERIAL SANITARIO;324500,00
2021;0900030000;14B;22111;0101;REACTIVOS;40000,00
2021;0900030000;14B;22201;0101;POSTALES Y MENSAJERIA;25000,00
2021;0900030000;14B;22302;0101;ENTES PRIVADOS;948937,00
2021;0900030000;14B;22501;0101;LOCALES;25000,00
2021;0900030000;14B;22700;0101;LIMPIEZA Y ASEO;180000,00
2021;0900030000;14B;22701;0101;SEGURIDAD;6000,00
2021;0900030000;14B;22702;0101;VALORACIONES Y PERITAJES;30000,00
2021;0900030000;14B;22706;0101;ESTUDIOS Y TRABAJOS TECNICOS;5000,00
2021;0900030000;14B;22709;0101;OTROS;114950,00
2021;0900030000;14B;22841;0101;A LA FUNDACIÓN PÚBLICA ANDALUZA PROGRESO Y SALUD;19213,00
2021;0900030000;14B;23000;0101;DIETAS;30000,00
2021;0900030000;14B;23100;0101;LOCOMOCION;50000,00
2021;0900030000;14B;60200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;20000,00
2021;0900030000;14B;60300;0101;MAQUINARIA;40500,00
2021;0900030000;14B;60302;0101;UTILLAJE;5000,00
2021;0900030000;14B;60500;0101;MOBILIARIO Y ENSERES;15000,00
2021;0900030000;14B;66200;0101;EDIFICIOS Y OTRAS CONSTRUCCIONES;419500,00
2021;0900030000;14C;12000;0101;SUELDO DEL SUBGRUPO A1 (ADMINISTRACIÓN GENERAL);15928,00
2021;0900030000;14C;12002;0101;SUELDO DEL SUBGRUPO C1 (ADMINISTRACIÓN GENERAL);10727,00
2021;0900030000;14C;12005;0101;TRIENIOS (ADMINISTRACIÓN GENERAL);2550,00
2021;0900030000;14C;12100;0101;COMPLEMENTO DE DESTINO;15410,00
2021;0900030000;14C;12101;0101;COMPLEMENTO ESPECIFICO;26233,00
2021;0900030000;14C;13000;0101;SALARIOS GRUPO I;50285,00
2021;0900030000;14C;13001;0101;SALARIOS GRUPO II;711270,00
2021;0900030000;14C;13002;0101;SALARIOS GRUPO III;222699,00
2021;0900030000;14C;13003;0101;SALARIOS GRUPO IV;34685,00
2021;0900030000;14C;13004;0101;SALARIOS GRUPO V;134582,00
2021;0900030000;14C;13005;0101;ANTIGUEDAD (INCLUIDO COMPLEM PERSONAL NO ABSORB);298335,00
2021;0900030000;14C;13100;0101;COMPLEMENTO DE CATEGORIA;563212,00
